TrialNumber,Accumulation size Dry Gas,Accumulation size Dry Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size NGL,Accumulation size NGL,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Average gross pay,Average net pay,Condensate yield,Depth of crest,Dry gas shrinkage factor,Expansion factor gas (1/Bg),Fraction HC gas losses / fuel use,Gas saturation,Gross rock volume - result,HC bearing gross rock volume,HC pore volume,HC water contact,HC water contact - result,Inplace.Accumulation size Assoc. Gas,Inplace.Accumulation size Condensate,Inplace.Accumulation size Gas,Inplace.Accumulation size HC liquid,Inplace.Accumulation size Non Assoc. Gas,Inplace.Accumulation size Oil,Inplace.Accumulation size Total Resources,Inplace.Yield factor Assoc. Gas,Inplace.Yield factor Condensate,Inplace.Yield factor Non Assoc. Gas,Inplace.Yield factor Oil,Net rock volume - result,Net/gross ratio,NGL yield from non-assoc. gas,Non Assoc. Gas gross rock volume,Non Assoc. Gas pore volume,Porosity,Productive area,Recoverable.Accumulation size Assoc. Gas,Recoverable.Accumulation size Condensate,Recoverable.Accumulation size Gas,Recoverable.Accumulation size HC liquid,Recoverable.Accumulation size Non Assoc. Gas,Recoverable.Accumulation size Oil,Recoverable.Accumulation size Total Resources,Recoverable.Yield factor Assoc. Gas,Recoverable.Yield factor Condensate,Recoverable.Yield factor Non Assoc. Gas,Recoverable.Yield factor Oil,Recovery factor Condensate,Recovery factor Non Assoc. Gas,Reservoir thickness,Spill point depth,Wet gas shrinkage factor
5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3034,3474.36,0.94,254.487,0,0.789372,289.817,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.88446,0,0,0,0.154996,0,0,0,0,0,0,0,0,0,0,0,0,0.532784,0.693731,45.3718,3695,1
2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.262,3429.03,0.94,259.232,0,0.795903,319.438,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.816178,0,0,0,0.140611,0,0,0,0,0,0,0,0,0,0,0,0,0.547225,0.737958,50.1163,3695,1
2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9838,3481.26,0.94,250.102,0,0.807534,249.36,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.868374,0,0,0,0.158127,0,0,0,0,0,0,0,0,0,0,0,0,0.522339,0.71108,38.92,3695,1
6955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.014,3456.16,0.94,262.482,0,0.770191,248.812,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.83851,0,0,0,0.154238,0,0,0,0,0,0,0,0,0,0,0,0,0.506637,0.680364,38.8328,3695,1
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9223,3505.42,0.94,251.668,0,0.851623,267.775,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.685558,0,0,0,0.174334,0,0,0,0,0,0,0,0,0,0,0,0,0.566655,0.749295,41.8531,3695,1
3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3175,3541.45,0.94,258.035,0,0.851694,222.626,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.745954,0,0,0,0.186214,0,0,0,0,0,0,0,0,0,0,0,0,0.596063,0.699116,34.6728,3695,1
6835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9715,3628.55,0.94,255.891,0,0.739096,251.287,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.859784,0,0,0,0.163611,0,0,0,0,0,0,0,0,0,0,0,0,0.58147,0.730273,39.2265,3695,1
8504,38.2563,27.8671,0,0,27.8671,38.2563,0,0,0,0,0,0,25.2339,20.7665,17.5276,3539.56,0.94,254.443,0,0.797208,174.295,41.7974,4.52928,3445.04,3445.04,0,0.713341,40.6982,0.713341,40.6982,0,7.52707,0,20.7381,1183.17,0,34.3976,0.822961,0,41.7974,4.52928,0.165169,1.6564,0,0.373231,29.6459,0.373231,29.6459,0,5.33657,0,10.8505,861.857,0,0.523216,0.728432,27.0403,3695,1
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1217,3541.54,0.94,259.116,0,0.784487,305.344,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.766141,0,0,0,0.1396,0,0,0,0,0,0,0,0,0,0,0,0,0.547505,0.774052,47.8563,3695,1
7686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7128,3534.01,0.94,253.448,0,0.817786,237.174,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.821869,0,0,0,0.162075,0,0,0,0,0,0,0,0,0,0,0,0,0.538973,0.788443,36.9825,3695,1
6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4162,3510.3,0.94,260.749,0,0.777478,250.763,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.822525,0,0,0,0.151029,0,0,0,0,0,0,0,0,0,0,0,0,0.545104,0.691806,39.1433,3695,1
7114,42.1735,28.3667,0,0,28.3667,42.1735,0,0,0,0,0,0,26.6436,22.737,17.5137,3643.79,0.94,252.381,0,0.764343,187.331,48.0287,5.03385,3458.26,3458.26,0,0.785761,44.8654,0.785761,44.8654,0,8.29717,0,19.1712,1094.64,0,40.9865,0.853376,0,48.0287,5.03385,0.160683,1.80263,0,0.405586,30.1774,0.405586,30.1774,0,5.45791,0,9.89561,736.275,0,0.51617,0.67262,29.0926,3695,1
8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5798,3439.95,0.94,258.385,0,0.777082,230.972,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.785985,0,0,0,0.151022,0,0,0,0,0,0,0,0,0,0,0,0,0.555932,0.754012,35.9973,3695,1
4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2225,3463.1,0.94,258.568,0,0.786052,299.219,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.69321,0,0,0,0.141337,0,0,0,0,0,0,0,0,0,0,0,0,0.526422,0.716195,46.8758,3695,1
9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8397,3450.26,0.94,265.018,0,0.846439,265.669,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.797424,0,0,0,0.183125,0,0,0,0,0,0,0,0,0,0,0,0,0.522388,0.659947,41.5173,3695,1
2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7797,3519.77,0.94,251.601,0,0.750083,263.773,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.859581,0,0,0,0.155801,0,0,0,0,0,0,0,0,0,0,0,0,0.521292,0.725224,41.2151,3695,1
2237,48.7546,32.7706,0,0,32.7706,48.7546,0,0,0,0,0,0,30.2481,21.1346,17.4793,3500.16,0.94,255.717,0,0.754347,231.338,74.5368,5.74344,3490.02,3490.02,0,0.906591,51.8665,0.906591,51.8665,0,9.59014,0,17.4079,995.914,0,52.0794,0.698707,0,74.5368,5.74344,0.146196,2.46418,0,0.452932,34.8624,0.452932,34.8624,0,6.28963,0,8.69695,669.409,0,0.499599,0.672155,36.0555,3695,1
8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1231,3525.16,0.94,262.341,0,0.800594,275.464,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.723054,0,0,0,0.172945,0,0,0,0,0,0,0,0,0,0,0,0,0.547893,0.744416,43.0795,3695,1
9089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0562,3510.49,0.94,255.359,0,0.851846,209.508,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.831968,0,0,0,0.188239,0,0,0,0,0,0,0,0,0,0,0,0,0.546172,0.720372,32.5947,3695,1
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9534,3493.41,0.94,248.667,0,0.771849,302.561,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.835407,0,0,0,0.159443,0,0,0,0,0,0,0,0,0,0,0,0,0.571624,0.726616,47.4108,3695,1
9748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6078,3394.24,0.94,257.849,0,0.763091,257.815,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.785833,0,0,0,0.149679,0,0,0,0,0,0,0,0,0,0,0,0,0.538606,0.72241,40.2658,3695,1
3894,50.7482,37.8175,0,0,37.8175,50.7482,0,0,0,0,0,0,25.6607,20.5776,18.1205,3560.67,0.94,259.147,0,0.802076,192.461,60.1688,5.89918,3484.53,3484.53,0,0.978282,53.9875,0.978282,53.9875,0,10.0169,0,20.2753,1118.91,0,48.25,0.80191,0,60.1688,5.89918,0.152433,2.34478,0,0.545795,40.2314,0.545795,40.2314,0,7.28137,0,11.3118,833.812,0,0.557912,0.745199,29.9014,3695,1
2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1319,3519.11,0.94,258.887,0,0.798507,317.528,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.923546,0,0,0,0.145264,0,0,0,0,0,0,0,0,0,0,0,0,0.507222,0.697142,49.8097,3695,1
4536,55.0153,36.2942,0,0,36.2942,55.0153,0,0,0,0,0,0,26.0346,18.2452,17.7924,3677.41,0.94,250.808,0,0.787055,193.64,75.6638,6.60783,3506.36,3506.36,0,1.04133,58.5269,1.04133,58.5269,0,10.84,0,19.6383,1103.75,0,53.0256,0.700806,0,75.6638,6.60783,0.158332,2.90628,0,0.55961,38.6108,0.55961,38.6108,0,7.02387,0,10.5536,728.154,0,0.537398,0.65971,30.0874,3695,1
8119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6337,3522.5,0.94,249.446,0,0.769227,231.444,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.844988,0,0,0,0.161606,0,0,0,0,0,0,0,0,0,0,0,0,0.515711,0.645876,36.0724,3695,1
4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4901,3469.75,0.94,261.725,0,0.829525,227.767,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.818244,0,0,0,0.17291,0,0,0,0,0,0,0,0,0,0,0,0,0.541116,0.735207,35.4885,3695,1
5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7627,3666.38,0.94,255.045,0,0.700383,280.001,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.739957,0,0,0,0.153497,0,0,0,0,0,0,0,0,0,0,0,0,0.520329,0.657832,43.8037,3695,1
9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9224,3621.27,0.94,260.506,0,0.863261,259.98,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.737253,0,0,0,0.171398,0,0,0,0,0,0,0,0,0,0,0,0,0.523413,0.687393,40.6108,3695,1
7112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5736,3499.31,0.94,254.641,0,0.746397,352.428,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.860964,0,0,0,0.144367,0,0,0,0,0,0,0,0,0,0,0,0,0.505856,0.685882,55.4232,3695,1
7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.313,3561.6,0.94,258.804,0,0.781204,284.24,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.812113,0,0,0,0.177593,0,0,0,0,0,0,0,0,0,0,0,0,0.529314,0.707998,44.4808,3695,1
7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5967,3543.5,0.94,260.263,0,0.864319,254.731,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.800495,0,0,0,0.165444,0,0,0,0,0,0,0,0,0,0,0,0,0.47456,0.676153,39.7749,3695,1
7489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5144,3525.29,0.94,250.984,0,0.704854,312.105,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.678061,0,0,0,0.142711,0,0,0,0,0,0,0,0,0,0,0,0,0.526875,0.761482,48.94,3695,1
5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7504,3497.94,0.94,262.31,0,0.822124,256.449,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.891945,0,0,0,0.156799,0,0,0,0,0,0,0,0,0,0,0,0,0.459125,0.726413,40.0482,3695,1
5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6702,3590.77,0.94,257.783,0,0.815256,291.013,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.794125,0,0,0,0.171903,0,0,0,0,0,0,0,0,0,0,0,0,0.57526,0.717595,45.563,3695,1
8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7428,3493.93,0.94,254.82,0,0.803866,308.791,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.652029,0,0,0,0.149264,0,0,0,0,0,0,0,0,0,0,0,0,0.528922,0.702163,48.4086,3695,1
1254,38.3458,28.052,0,0,28.052,38.3458,0,0,0,0,0,0,28.4616,22.6563,16.8118,3500.7,0.94,257.604,0,0.781793,198.294,48.1059,4.48417,3448.74,3448.74,0,0.685813,40.7934,0.685813,40.7934,0,7.51549,0,17.9093,1065.28,0,38.2937,0.796029,0,48.1059,4.48417,0.149783,1.6902,0,0.354895,29.8426,0.354895,29.8426,0,5.35116,0,9.2677,779.307,0,0.51748,0.731553,30.8219,3695,1
4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.903,3455.81,0.94,256.011,0,0.7944,269.206,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.77202,0,0,0,0.15439,0,0,0,0,0,0,0,0,0,0,0,0,0.543941,0.720164,42.0814,3695,1
2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.842,3598.38,0.94,262.453,0,0.82576,263.803,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.778584,0,0,0,0.162918,0,0,0,0,0,0,0,0,0,0,0,0,0.584119,0.731236,41.22,3695,1
7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6285,3633.86,0.94,250.204,0,0.7478,259.349,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.851095,0,0,0,0.163947,0,0,0,0,0,0,0,0,0,0,0,0,0.523752,0.760539,40.5102,3695,1
4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.484,3552.06,0.94,263.012,0,0.831737,333.152,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.731533,0,0,0,0.166971,0,0,0,0,0,0,0,0,0,0,0,0,0.49595,0.724616,52.3193,3695,1
9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1663,3565.58,0.94,257.464,0,0.848641,275.772,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.686244,0,0,0,0.160943,0,0,0,0,0,0,0,0,0,0,0,0,0.562995,0.732619,43.1287,3695,1
6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1895,3472.88,0.94,256.705,0,0.814381,243.918,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.719591,0,0,0,0.170595,0,0,0,0,0,0,0,0,0,0,0,0,0.541151,0.707139,38.0543,3695,1
2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2669,3508.74,0.94,253.039,0,0.831401,272.736,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.855419,0,0,0,0.161346,0,0,0,0,0,0,0,0,0,0,0,0,0.571627,0.68181,42.6444,3695,1
7980,36.7509,26.9019,0,0,26.9019,36.7509,0,0,0,0,0,0,36.9771,29.181,17.7749,3490.38,0.94,249.262,0,0.771133,263.92,51.3013,4.44148,3411.9,3411.9,0,0.694938,39.0967,0.694938,39.0967,0,7.24054,0,17.1653,965.704,0,40.4851,0.789164,0,51.3013,4.44148,0.142267,1.38738,0,0.38592,28.6191,0.38592,28.6191,0,5.17735,0,9.5324,706.903,0,0.555331,0.732008,41.2385,3695,1
9757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2672,3501.58,0.94,257.199,0,0.820033,229.143,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.799155,0,0,0,0.17199,0,0,0,0,0,0,0,0,0,0,0,0,0.504415,0.675637,35.7071,3695,1
9804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9506,3536.45,0.94,254.268,0,0.811663,258.938,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.847498,0,0,0,0.167152,0,0,0,0,0,0,0,0,0,0,0,0,0.536256,0.729431,40.4448,3695,1
6205,26.3838,17.9919,0,0,17.9919,26.3838,0,0,0,0,0,0,33.1033,28.1294,17.5397,3553.73,0.94,256.776,0,0.705288,252.606,37.4959,3.09528,3374.54,3374.54,0,0.492303,28.0679,0.492303,28.0679,0,5.19146,0,15.4511,880.92,0,31.862,0.849747,0,37.4959,3.09528,0.13774,1.13269,0,0.281724,19.1403,0.281724,19.1403,0,3.48621,0,8.842,600.724,0,0.572258,0.681928,39.4364,3695,1
9939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7665,3577.67,0.94,255.7,0,0.794355,329.911,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.680945,0,0,0,0.151373,0,0,0,0,0,0,0,0,0,0,0,0,0.532808,0.680082,51.7982,3695,1
6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1557,3442.71,0.94,258.369,0,0.826977,332.402,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.830341,0,0,0,0.161735,0,0,0,0,0,0,0,0,0,0,0,0,0.509337,0.689263,52.1989,3695,1
1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2721,3551.55,0.94,260.938,0,0.85284,239.753,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.824053,0,0,0,0.175914,0,0,0,0,0,0,0,0,0,0,0,0,0.572423,0.732127,37.3924,3695,1
3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9677,3514.71,0.94,259.816,0,0.775834,234.197,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.809042,0,0,0,0.16597,0,0,0,0,0,0,0,0,0,0,0,0,0.526312,0.654538,36.5096,3695,1
6512,49.7069,35.3556,0,0,35.3556,49.7069,0,0,0,0,0,0,29.8834,20.2394,16.9206,3498.7,0.94,250.64,0,0.777996,228.716,70.7614,5.97425,3485.59,3485.59,0,0.894755,52.8797,0.894755,52.8797,0,9.74792,0,18.6698,1103.38,0,47.9252,0.677279,0,70.7614,5.97425,0.160229,2.36792,0,0.465488,37.6123,0.465488,37.6123,0,6.76258,0,9.71281,784.812,0,0.520241,0.711281,35.6391,3695,1
449,29.8812,20.1054,0,0,20.1054,29.8812,0,0,0,0,0,0,28.2477,20.8385,17.0187,3373.43,0.94,253.494,0,0.812856,196.688,37.9014,3.55097,3405.99,3405.99,0,0.541001,31.7886,0.541001,31.7886,0,5.86307,0,19.349,1136.92,0,27.9601,0.737707,0,37.9014,3.55097,0.156241,1.34175,0,0.297949,21.3887,0.297949,21.3887,0,3.87887,0,10.6562,764.971,0,0.550736,0.672843,30.5684,3695,1
9886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6111,3521.42,0.94,252.83,0,0.780255,244.34,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.802146,0,0,0,0.152588,0,0,0,0,0,0,0,0,0,0,0,0,0.541409,0.687773,38.1216,3695,1
4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6547,3558.1,0.94,257.703,0,0.814004,300.446,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.723308,0,0,0,0.165681,0,0,0,0,0,0,0,0,0,0,0,0,0.590638,0.680647,47.0719,3695,1
5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.817,3456.68,0.94,265.737,0,0.807861,248.652,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.702043,0,0,0,0.167128,0,0,0,0,0,0,0,0,0,0,0,0,0.580369,0.679848,38.8073,3695,1
8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5076,3556.23,0.94,252.424,0,0.815766,276.716,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.781685,0,0,0,0.152388,0,0,0,0,0,0,0,0,0,0,0,0,0.547545,0.711483,43.2793,3695,1
5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7285,3579.2,0.94,263.198,0,0.875525,212.45,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.785039,0,0,0,0.163905,0,0,0,0,0,0,0,0,0,0,0,0,0.536316,0.700443,33.0603,3695,1
7010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3601,3536.45,0.94,252.888,0,0.821014,294.335,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.863229,0,0,0,0.18417,0,0,0,0,0,0,0,0,0,0,0,0,0.576418,0.695513,46.0943,3695,1
5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9802,3495.4,0.94,259.216,0,0.712904,373.782,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.824683,0,0,0,0.147116,0,0,0,0,0,0,0,0,0,0,0,0,0.539653,0.709964,58.8736,3695,1
5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1361,3426.63,0.94,253.498,0,0.80585,288.014,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.744267,0,0,0,0.145578,0,0,0,0,0,0,0,0,0,0,0,0,0.571532,0.700439,45.0838,3695,1
4085,53.7725,37.1626,0,0,37.1626,53.7725,0,0,0,0,0,0,26.0982,22.119,17.3831,3405.67,0.94,252.096,0,0.819311,195.401,57.6322,6.42557,3478.57,3478.57,0,0.994395,57.2048,0.994395,57.2048,0,10.5717,0,20.3581,1171.15,0,48.8451,0.847531,0,57.6322,6.42557,0.160562,2.20828,0,0.512275,39.5347,0.512275,39.5347,0,7.1312,0,10.4878,809.389,0,0.515163,0.691108,30.3652,3695,1
979,21.1327,15.239,0,0,15.239,21.1327,0,0,0,0,0,0,28.3292,19.9687,17.555,3474.03,0.94,265.673,0,0.795407,213.603,30.0042,2.39621,3366.36,3366.36,0,0.394664,22.4816,0.394664,22.4816,0,4.15855,0,18.6608,1062.99,0,21.1494,0.704881,0,30.0042,2.39621,0.142442,1.05913,0,0.226205,16.2117,0.226205,16.2117,0,2.94038,0,10.6956,766.532,0,0.573157,0.72111,33.2429,3695,1
9499,52.109,36.4924,0,0,36.4924,52.109,0,0,0,0,0,0,27.3546,19.4007,17.8982,3456.41,0.94,252.435,0,0.802538,206.911,63.8246,6.21843,3484,3484,0,0.992191,55.4351,0.992191,55.4351,0,10.2732,0,21.9189,1224.64,0,45.2665,0.709232,0,63.8246,6.21843,0.171174,2.33324,0,0.52369,38.8217,0.52369,38.8217,0,7.02326,0,11.569,857.625,0,0.527812,0.700309,32.1838,3695,1
3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8779,3465.39,0.94,263.026,0,0.818879,253.916,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.748659,0,0,0,0.164425,0,0,0,0,0,0,0,0,0,0,0,0,0.519586,0.732344,39.6451,3695,1
5013,51.5444,37.0713,0,0,37.0713,51.5444,0,0,0,0,0,0,25.5414,17.7284,18.0329,3498.27,0.94,266.447,0,0.760476,190.588,69.192,5.82756,3499.06,3499.06,0,0.988824,54.8345,0.988824,54.8345,0,10.1693,0,20.5891,1141.76,0,48.0264,0.694104,0,69.192,5.82756,0.159559,2.70902,0,0.558152,39.4376,0.558152,39.4376,0,7.16083,0,11.6218,821.164,0,0.56446,0.719212,29.606,3695,1
9930,34.0277,23.7199,0,0,23.7199,34.0277,0,0,0,0,0,0,34.4185,29.4507,17.2441,3455.17,0.94,254.689,0,0.742044,248.005,43.35,4.02476,3393.86,3393.86,0,0.624232,36.1997,0.624232,36.1997,0,6.68483,0,16.8288,975.916,0,37.0931,0.855665,0,43.35,4.02476,0.146224,1.2595,0,0.367876,25.2339,0.367876,25.2339,0,4.59256,0,9.91765,680.286,0,0.589326,0.697075,38.7043,3695,1
8419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9132,3470.51,0.94,249.399,0,0.798479,299.013,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.858088,0,0,0,0.155433,0,0,0,0,0,0,0,0,0,0,0,0,0.551984,0.704889,46.8427,3695,1
1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2942,3470.21,0.94,259.129,0,0.798645,265.421,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.781081,0,0,0,0.175136,0,0,0,0,0,0,0,0,0,0,0,0,0.568336,0.698208,41.4777,3695,1
4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2935,3413.52,0.94,263.696,0,0.824279,371.33,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.802402,0,0,0,0.148107,0,0,0,0,0,0,0,0,0,0,0,0,0.555915,0.681529,58.4766,3695,1
5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.622,3408.89,0.94,254.624,0,0.843709,336.069,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.737432,0,0,0,0.159768,0,0,0,0,0,0,0,0,0,0,0,0,0.5471,0.743809,52.7887,3695,1
8007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2227,3513.32,0.94,253.247,0,0.767249,236.433,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.883407,0,0,0,0.152233,0,0,0,0,0,0,0,0,0,0,0,0,0.581147,0.654004,36.8648,3695,1
6676,22.7706,16.3403,0,0,16.3403,22.7706,0,0,0,0,0,0,27.9033,20.3007,17.2274,3534.16,0.94,252.522,0,0.716942,194.073,36.0316,2.71639,3398.98,3398.98,0,0.417319,24.2241,0.417319,24.2241,0,4.47294,0,15.9194,924.076,0,26.2144,0.72754,0,36.0316,2.71639,0.144533,1.2913,0,0.232994,17.3833,0.232994,17.3833,0,3.14332,0,8.88802,663.119,0,0.558312,0.717602,30.1558,3695,1
8347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1259,3489.78,0.94,253.243,0,0.772377,240.79,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.820505,0,0,0,0.162197,0,0,0,0,0,0,0,0,0,0,0,0,0.551916,0.712709,37.5572,3695,1
3783,54.6876,36.2356,0,0,36.2356,54.6876,0,0,0,0,0,0,26.7021,20.1512,17.0661,3554.08,0.94,262.74,0,0.772679,200.713,72.5812,6.27018,3499.4,3499.4,0,0.992877,58.1783,0.992877,58.1783,0,10.7332,0,18.1266,1062.14,0,54.7747,0.754667,0,72.5812,6.27018,0.14815,2.71818,0,0.521372,38.5485,0.521372,38.5485,0,6.9752,0,9.51849,703.764,0,0.525113,0.662592,31.2042,3695,1
